:START_ID(AcquiredPoint),:END_ID(DataPoint),:TYPE
4877945844006028040,-3341500039365543862,DataPoint
4878826196574469151,-735827024759760848,DataPoint
4878997027202392779,-9208385875120264535,DataPoint
4881438028857401726,-3918348109346915957,DataPoint
4882395803442091719,-2475177383897786671,DataPoint
4883144530142425992,5649723483193569771,DataPoint
4883615716065583736,5251529113816694266,DataPoint
4883720834922983556,6048361804962262178,DataPoint
4884611022580434884,8651977188853429774,DataPoint
4884771251146075949,-7414915297272803105,DataPoint
4884987558265930867,-7469463114722689664,DataPoint
4885412182153578873,-1363619737792666951,DataPoint
4886432963151101106,-3794207581563099798,DataPoint
4888858292047405570,-4019351474211831988,DataPoint
4889104276459418784,-4285821900599484157,DataPoint
4889491273467631618,4486505010488519050,DataPoint
4889545496581311095,-1360466901646309596,DataPoint
4889577325897751429,-7079399585073114153,DataPoint
4889647438653792318,-1363619737792666951,DataPoint
4889735395516045253,-5029771682129617715,DataPoint
4889848460310903411,7214499395594318230,DataPoint
4890416685901148558,3580943868643450885,DataPoint
4890893563376444191,-1495636201507265338,DataPoint
4892921164651380861,612154465138853679,DataPoint
4893039386320051806,612154465138853679,DataPoint
4893271700881193996,-6623594200490381592,DataPoint
4894239588467190301,-4157710559197894264,DataPoint
4894545041862890639,8614130483881762438,DataPoint
4894732824763013563,2346313829235539952,DataPoint
4894884917042416903,-5473020888422529961,DataPoint
4896478201921325536,-3178430512947345161,DataPoint
4897943053151409607,-653727541234250282,DataPoint
4897968407358523546,3347078228020056874,DataPoint
4900689133608496540,-6593422834502324716,DataPoint
4900760157333748426,-6722382392903185077,DataPoint
4901432966983593331,-1360466901646309596,DataPoint
4901585294802930180,1548000715769005055,DataPoint
4901834846007885259,5440925227133709451,DataPoint
4901934723689546257,8120411159989566731,DataPoint
4902516870291796238,-5473020888422529961,DataPoint
4902754646655956131,1072192838100599689,DataPoint
4904467157334119889,8124445293633227097,DataPoint
4905249560667603390,-7796288117367534758,DataPoint
4905581767968870537,-767125499386215193,DataPoint
4905872617231792622,6852134207894979538,DataPoint
4906060687706002565,7980562140376949937,DataPoint
4907854133452451468,-1002724051348395610,DataPoint
4907917438552609453,678685911433745605,DataPoint
4908832887604913771,-1002724051348395610,DataPoint
4909612917203186614,-4543649962601384866,DataPoint
4911319379669870453,2854608764606661332,DataPoint
4911637356547274405,-663541146244657700,DataPoint
4913334486087908093,-5557862317633543895,DataPoint
4913498137027227704,-6602732256069907641,DataPoint
4913828617470545799,-7469463114722689664,DataPoint
4914441909280165176,2978725479716890747,DataPoint
4914904402664861339,-6593422834502324716,DataPoint
4915147903916764761,-6806661735425837259,DataPoint
4915541404717572100,-5268872515968967676,DataPoint
4915736628806581619,8738725814823506476,DataPoint
4915839176229486407,-7772885419950609881,DataPoint
4916039597051623284,-5044075491901839921,DataPoint
4916387486441997994,6463147679339733745,DataPoint
4917258861384192370,-7573711229010500040,DataPoint
4917668805790273347,-8015115745946482211,DataPoint
4918190096073752595,-5650986906416869641,DataPoint
4919232026372467903,-7652749906143060367,DataPoint
4919846392166367454,-1690841469779243908,DataPoint
4920326005483496211,2844355113420024868,DataPoint
4920909949473308270,-2119461428372176803,DataPoint
4921241076245063896,7328197117602129882,DataPoint
4921242174728464515,7980562140376949937,DataPoint
4921283054139150440,7579599337073795740,DataPoint
4922977287496468454,4486505010488519050,DataPoint
4922982156006725444,8237797997585450982,DataPoint
4923036560899139885,3580943868643450885,DataPoint
4923811081467983097,6459368125514513908,DataPoint
4923848921390583723,-4324301263627745635,DataPoint
4925519088458336507,2634557557309789682,DataPoint
4926133309782725416,8244595296926638230,DataPoint
4926133678208637621,-1812038759933385076,DataPoint
4926135151161604581,-1518151367410172991,DataPoint
4926391393680374026,-8578873735341428416,DataPoint
4926710805182624025,-6323185844481532013,DataPoint
4926921426349759980,-7469463114722689664,DataPoint
4927384054454685600,-3751646243458018110,DataPoint
4927553994187145355,3611307458115920455,DataPoint
4928303814084956527,8288837357799345087,DataPoint
4929547329061432830,6184166125322478171,DataPoint
4932293232821378640,-1690841469779243908,DataPoint
4933863971598281425,-7796288117367534758,DataPoint
4934532158761884283,-8636088449025993826,DataPoint
4936003364173928233,8367533239691003131,DataPoint
4936092828795404432,994866972177147178,DataPoint
4936260275303119417,1554950219842605513,DataPoint
4937265358595452193,2844355113420024868,DataPoint
4939344365768117921,-5442897542344330574,DataPoint
4939535642366596201,-2868800207031613863,DataPoint
4943376262274880453,-735827024759760848,DataPoint
4943379198122736457,5231293476654896319,DataPoint
4943726446465052461,6864021986634505877,DataPoint
4943742755193050148,-515497596357077284,DataPoint
4943764459224386002,255924824416394284,DataPoint
4944549792401169536,6459368125514513908,DataPoint
4945609831144136999,-7079399585073114153,DataPoint
4948018991357938258,-9056277028644320420,DataPoint
4949200028461546317,4442536933963322942,DataPoint
4950028151239473361,-2322025920163202336,DataPoint
4950474616458629868,6504450664251588696,DataPoint
4950728332725734205,-5883299909471207746,DataPoint
4950943783876670403,8129587195639391968,DataPoint
4951996886937033856,3128826227799140502,DataPoint
4953873298773296048,4680920783900181838,DataPoint
4954731598004075385,-6722382392903185077,DataPoint
4955884975560219787,3747617495677930292,DataPoint
4957253220322257802,-3377132631558097907,DataPoint
4957839586049473933,1884368550472138822,DataPoint
4958234989693354289,6864021986634505877,DataPoint
4959345762902844724,-1363619737792666951,DataPoint
4959646687548131541,8074813073043485299,DataPoint
4959796662245680695,5502994436731763927,DataPoint
4961907225245635613,-7652749906143060367,DataPoint
4963202693644556440,-587998792699864239,DataPoint
4964175693669746081,8237797997585450982,DataPoint
4964273706973347688,5410947121347882853,DataPoint
4964737525575045111,-1964903838634371121,DataPoint
4964769189098885495,-7708291528914582420,DataPoint
4966246567985244089,-3178430512947345161,DataPoint
4966393270872509892,-2119461428372176803,DataPoint
4966625444131575437,-2386708625767336575,DataPoint
4966625848243459136,8367533239691003131,DataPoint
4966714555590988678,-7354470963609129697,DataPoint
4966840030238371453,7567872231686663842,DataPoint
4967610208762704240,-4543649962601384866,DataPoint
4968047775856566794,-5902388810790426270,DataPoint
4968506616238047559,7980562140376949937,DataPoint
4969128647577621920,8802880531903383332,DataPoint
4969268450267914973,3111253364727477595,DataPoint
4969457302475195889,-4543649962601384866,DataPoint
4970784035364033105,4486505010488519050,DataPoint
4970858475812698997,-8566787001995331970,DataPoint
4971086844110166515,-8566787001995331970,DataPoint
4971123381277854708,50511669530153989,DataPoint
4971637563231134519,7567872231686663842,DataPoint
4971740704541544000,2634557557309789682,DataPoint
4971982896502270244,2007117552201740649,DataPoint
4972282901375244772,-7796288117367534758,DataPoint
4973141121855601303,2940255051291319326,DataPoint
4973459851251552547,2882018361738066861,DataPoint
4973811321600646052,-1943247991744881273,DataPoint
4973814411097272070,6852134207894979538,DataPoint
4974162881260032230,-5797244606152189405,DataPoint
4974192952294165835,4442092314028715889,DataPoint
4974462787305008159,-3178430512947345161,DataPoint
4974578048495378576,-2190750915662269960,DataPoint
4974671369901702840,-4615554263062289219,DataPoint
4975357565186630251,6864021986634505877,DataPoint
4976199942990486322,-7079399585073114153,DataPoint
4976908097632872699,8367533239691003131,DataPoint
4977637599591550560,7382963025244977099,DataPoint
4978039619854671655,-7079399585073114153,DataPoint
4978459941403787242,-7796288117367534758,DataPoint
4978803497241088628,-2868800207031613863,DataPoint
4979243514885901992,-4019351474211831988,DataPoint
4979271889781068082,-5797244606152189405,DataPoint
4980781898813690352,7658382723632184853,DataPoint
4981516716686994627,6558939559789025422,DataPoint
4981798726694294441,-9071127688434437152,DataPoint
4981872510525575153,-7469463114722689664,DataPoint
4982459331646031790,5834882132881360976,DataPoint
4982580220699621001,-4330710281473518360,DataPoint
4983281719342051418,-9056277028644320420,DataPoint
4983643025146468489,-9206791844453479774,DataPoint
4986849932472454501,-7414915297272803105,DataPoint
4987018645823433572,-9056277028644320420,DataPoint
4987345716599082507,5502994436731763927,DataPoint
4989212542503521827,-1514004982074232629,DataPoint
4989922263985793165,612154465138853679,DataPoint
4990294061280462593,-4656805903672006204,DataPoint
4990334887915077683,-3749540195089059296,DataPoint
4990947451862939005,6230617965214343981,DataPoint
4991001421065371928,-7359470002711444108,DataPoint
4991296337279984944,1554950219842605513,DataPoint
4992815934551395462,-4138400819694905562,DataPoint
4993106930110803165,-1964903838634371121,DataPoint
4993491841032098432,8077739029709918585,DataPoint
4997258698196317562,6422494440539122262,DataPoint
4997476922950798053,6158488300864379397,DataPoint
4998329487696365922,-2980273523901128968,DataPoint
4999226668214641422,-1363619737792666951,DataPoint
4999244102132586264,-7652749906143060367,DataPoint
4999845863186719255,8651977188853429774,DataPoint
5002273469073418052,1554950219842605513,DataPoint
5002355679589464649,5406732768306638318,DataPoint
5002663855883235215,3347078228020056874,DataPoint
5002707883391869847,-8017870047410190706,DataPoint
5003679074876427809,-1256296519478698345,DataPoint
5003734470532630209,2035255672019859891,DataPoint
5004050577827556674,2628111213739687194,DataPoint
5005440194910304678,-9206791844453479774,DataPoint
5008202318941132200,-1964903838634371121,DataPoint
5009481196258372568,-6602732256069907641,DataPoint
5009730038153438318,-4432400248405339147,DataPoint
5009986369897337437,-5029771682129617715,DataPoint
5010381783949804109,612154465138853679,DataPoint
5010667753134449190,256926599489820195,DataPoint
5010797171438387625,-8015115745946482211,DataPoint
5012369876778995989,6567096021750531126,DataPoint
5013238961373843784,-6806661735425837259,DataPoint
5013675787656585421,1615179447846403173,DataPoint
5014254844927879141,994866972177147178,DataPoint
5014921531578145078,5659390077294306971,DataPoint
5016037207774988781,-7796288117367534758,DataPoint
5017286483453064757,1554950219842605513,DataPoint
5017752116065190875,1615179447846403173,DataPoint
5018576685256628395,2346313829235539952,DataPoint
5020069051258420381,-4656805903672006204,DataPoint
5021181181665512408,5440925227133709451,DataPoint
5021264091330430909,7416799883392258271,DataPoint
5021850563375490976,977392565289234386,DataPoint
5022533731057200433,8244595296926638230,DataPoint
5023500256230946827,3665199512301889811,DataPoint
5023695341827339967,4022488887369575927,DataPoint
5024401961616166816,-1640252274308936244,DataPoint
5025036754932110545,8129587195639391968,DataPoint
5026013899570193729,-5268872515968967676,DataPoint
5026447814720010075,-5797244606152189405,DataPoint
5027901039776531099,8237797997585450982,DataPoint
5028584277242238259,5548954744359644047,DataPoint
5030086665849676632,6048361804962262178,DataPoint
5030299807208701381,-2411162311537972639,DataPoint
5030457787122103598,-7796288117367534758,DataPoint
5030620092622153526,-2844857161221709846,DataPoint
5031458466458345194,2437218390141491670,DataPoint
5031541941222184319,8738725814823506476,DataPoint
5032059224707813144,5633071282474936649,DataPoint
5032474113268583860,-1360466901646309596,DataPoint
5033260556316525578,-2190750915662269960,DataPoint
5033824682929105593,-1514004982074232629,DataPoint
5034390512255680276,64117980724815824,DataPoint
5034706613540392939,-4615554263062289219,DataPoint
5035830513395111839,678685911433745605,DataPoint
5036005315264878546,-424942856488150780,DataPoint
5036141438047442625,2634557557309789682,DataPoint
5037316782676009981,-8146906127921858665,DataPoint
5037474671126838774,994866972177147178,DataPoint
5037658794890180984,5633071282474936649,DataPoint
5039482421444396381,5548954744359644047,DataPoint
5040306858360620514,8120411159989566731,DataPoint
5040387128292390163,-7723578991671879771,DataPoint
5040825239347848632,6572994254794162501,DataPoint
5040871556813761250,-2475177383897786671,DataPoint
5041190861236279923,-2980273523901128968,DataPoint
5041926193501359346,-4106887350265432550,DataPoint
5043528179413615827,-71619079548813826,DataPoint
5043973840236207103,-5029771682129617715,DataPoint
5044802391720238287,-5837789940359851953,DataPoint
5045116470166771721,3347078228020056874,DataPoint
5045415791981698147,6558939559789025422,DataPoint
5045623149586403334,-4543649962601384866,DataPoint
5045644846750196335,-4051729641874228162,DataPoint
5046476524405156620,-197568753527244972,DataPoint
5046917385087602120,5659390077294306971,DataPoint
5046993929522263754,-5650986906416869641,DataPoint
5047608476575578847,-7772885419950609881,DataPoint
5048089369187552153,-147279165411200782,DataPoint
5048813978262136330,-7079399585073114153,DataPoint
5048905924140570575,6130752024369959471,DataPoint
5049400474268375998,-1363619737792666951,DataPoint
5051323238333191090,678685911433745605,DataPoint
5053203615574803040,-2190750915662269960,DataPoint
