acquiredPointID:ID(AcquiredPoint),iteration:int,:LABEL
-7409693795303696638,37,AcquiredPoint
-7409369531492419387,1,AcquiredPoint
-7409147294759376340,27,AcquiredPoint
-7408601994098535660,119,AcquiredPoint
-7407576874411493688,71,AcquiredPoint
-7407045246914282456,57,AcquiredPoint
-7406925293642538535,12,AcquiredPoint
-7406638521594548606,23,AcquiredPoint
-7405923628394882616,129,AcquiredPoint
-7404215891886041405,25,AcquiredPoint
-7404148170656967407,55,AcquiredPoint
-7402783238789453495,74,AcquiredPoint
-7402681216643044451,129,AcquiredPoint
-7402545542965319508,67,AcquiredPoint
-7402201795428715446,26,AcquiredPoint
-7402189300587325835,15,AcquiredPoint
-7402069950537298454,63,AcquiredPoint
-7400921246729464985,39,AcquiredPoint
-7400880641706199970,93,AcquiredPoint
-7400348804742842087,49,AcquiredPoint
-7398398195728577199,49,AcquiredPoint
-7398364362602482581,85,AcquiredPoint
-7397683045843710511,56,AcquiredPoint
-7397179823514996176,11,AcquiredPoint
-7396979364557594649,133,AcquiredPoint
-7396023409527068608,21,AcquiredPoint
-7394722814420280031,70,AcquiredPoint
-7394408066974855792,87,AcquiredPoint
-7394294888240291093,111,AcquiredPoint
-7394154922201722914,18,AcquiredPoint
-7391022074927369865,53,AcquiredPoint
-7390549877865525976,17,AcquiredPoint
-7390161891099477523,65,AcquiredPoint
-7389223667179776366,87,AcquiredPoint
-7388149744837364742,37,AcquiredPoint
-7388077375806499469,48,AcquiredPoint
-7387211132037192147,23,AcquiredPoint
-7386051830790256428,18,AcquiredPoint
-7384794054329232370,43,AcquiredPoint
-7384626514143556990,33,AcquiredPoint
-7384146868331559275,101,AcquiredPoint
-7382304226101223188,72,AcquiredPoint
-7382284176819375501,54,AcquiredPoint
-7381822977046842841,48,AcquiredPoint
-7381378866706172039,65,AcquiredPoint
-7381357620247046514,89,AcquiredPoint
-7380203812495187907,47,AcquiredPoint
-7379657331992298512,42,AcquiredPoint
-7378969060150274705,125,AcquiredPoint
-7378836206439424297,43,AcquiredPoint
-7378746912552322168,25,AcquiredPoint
-7377865866005362423,36,AcquiredPoint
-7377054499807030890,76,AcquiredPoint
-7376493050527187977,24,AcquiredPoint
-7375002452634085570,50,AcquiredPoint
-7374739900271940022,44,AcquiredPoint
-7374727458290329350,10,AcquiredPoint
-7374599966538691920,76,AcquiredPoint
-7374555920852059791,102,AcquiredPoint
-7374357435574933408,29,AcquiredPoint
-7374110367898562688,18,AcquiredPoint
-7373976647788358801,38,AcquiredPoint
-7372871111651244430,139,AcquiredPoint
-7372549969032954451,60,AcquiredPoint
-7372313910595293101,119,AcquiredPoint
-7371608854292044801,44,AcquiredPoint
-7371357460651363890,1,AcquiredPoint
-7370891306644824797,22,AcquiredPoint
-7369592289642733343,12,AcquiredPoint
-7369590078638724582,23,AcquiredPoint
-7369332229029293099,54,AcquiredPoint
-7367378125037794909,86,AcquiredPoint
-7366522838192112532,36,AcquiredPoint
-7366482434719615407,72,AcquiredPoint
-7366180519585610394,26,AcquiredPoint
-7365763500575976212,59,AcquiredPoint
-7365088760863091042,111,AcquiredPoint
-7364429256732325315,32,AcquiredPoint
-7364036162350054203,17,AcquiredPoint
-7363942976765837485,23,AcquiredPoint
-7363136484850301478,7,AcquiredPoint
-7361573035038231578,11,AcquiredPoint
-7360586186018177274,44,AcquiredPoint
-7359823999590597986,125,AcquiredPoint
-7359617180428867250,27,AcquiredPoint
-7359004780161822297,90,AcquiredPoint
-7358728594767224848,64,AcquiredPoint
-7358676800842273240,138,AcquiredPoint
-7358057479573524029,11,AcquiredPoint
-7357523040886044289,16,AcquiredPoint
-7357200260160063700,77,AcquiredPoint
-7354431882393892967,143,AcquiredPoint
-7352834196549782785,27,AcquiredPoint
-7352464519737265504,65,AcquiredPoint
-7351696084928811404,0,AcquiredPoint
-7351343303372279751,115,AcquiredPoint
-7350852350616628748,2,AcquiredPoint
-7349532160841050531,90,AcquiredPoint
-7348316368970705946,54,AcquiredPoint
-7347962638336264196,65,AcquiredPoint
-7346308599530023898,5,AcquiredPoint
-7346093823623731916,34,AcquiredPoint
-7344926345048978555,66,AcquiredPoint
-7344406713214421086,49,AcquiredPoint
-7344405738351480787,64,AcquiredPoint
-7343906404863515637,17,AcquiredPoint
-7343533202135998088,89,AcquiredPoint
-7343362561703409928,22,AcquiredPoint
-7343361106983938179,46,AcquiredPoint
-7343092469374501170,18,AcquiredPoint
-7342899803681854864,129,AcquiredPoint
-7342890319984678598,60,AcquiredPoint
-7342692091385636333,25,AcquiredPoint
-7342461197276785989,66,AcquiredPoint
-7342444679776151317,53,AcquiredPoint
-7341713011001254963,95,AcquiredPoint
-7341415987141344512,71,AcquiredPoint
-7340278921212339979,17,AcquiredPoint
-7340265912456730961,78,AcquiredPoint
-7340157083617340953,62,AcquiredPoint
-7338319887592987867,93,AcquiredPoint
-7338162222942297899,33,AcquiredPoint
-7336641024364399894,71,AcquiredPoint
-7336021197414741386,41,AcquiredPoint
-7334136376522284082,100,AcquiredPoint
-7333984880872663346,15,AcquiredPoint
-7333455783667642344,29,AcquiredPoint
-7332696472777403526,33,AcquiredPoint
-7331907171435924228,18,AcquiredPoint
-7331793382822339549,8,AcquiredPoint
-7331409164772123013,54,AcquiredPoint
-7329331100066523573,100,AcquiredPoint
-7328280114331424324,69,AcquiredPoint
-7327829953475010063,42,AcquiredPoint
-7325662190467980736,56,AcquiredPoint
-7324977249142026213,55,AcquiredPoint
-7324633788886281560,0,AcquiredPoint
-7323015073960046008,108,AcquiredPoint
-7323012536624576744,16,AcquiredPoint
-7322309132614444942,49,AcquiredPoint
-7322248273915600566,104,AcquiredPoint
-7322015486895807929,42,AcquiredPoint
-7321146333761241234,135,AcquiredPoint
-7319137100214130244,52,AcquiredPoint
-7317564863971201202,96,AcquiredPoint
-7316713727109921584,136,AcquiredPoint
-7316637508761993074,86,AcquiredPoint
-7316422043795334875,73,AcquiredPoint
-7316202073832204880,32,AcquiredPoint
-7314893593961818159,23,AcquiredPoint
-7314345154731342339,126,AcquiredPoint
-7314336494444638939,7,AcquiredPoint
-7313459745146730326,14,AcquiredPoint
-7312769481683341448,137,AcquiredPoint
-7311722127496586710,66,AcquiredPoint
-7311280507556893481,55,AcquiredPoint
-7310257926945892195,142,AcquiredPoint
-7309636754535562797,11,AcquiredPoint
-7307714875819285107,144,AcquiredPoint
-7307252056419181571,101,AcquiredPoint
-7306594270992054340,7,AcquiredPoint
-7306341091915860689,41,AcquiredPoint
-7305302852612388784,5,AcquiredPoint
-7305161630205629868,72,AcquiredPoint
-7304531605232213883,72,AcquiredPoint
-7303897864478164251,4,AcquiredPoint
-7303486721208859885,67,AcquiredPoint
-7302438019870633432,81,AcquiredPoint
-7301358121587478064,103,AcquiredPoint
-7301238873347851695,27,AcquiredPoint
-7299849233102793098,138,AcquiredPoint
-7299614159217019379,132,AcquiredPoint
-7298626138427190304,141,AcquiredPoint
-7298298413906169433,127,AcquiredPoint
-7298151024455542941,26,AcquiredPoint
-7297095820636463568,10,AcquiredPoint
-7296747427662843926,70,AcquiredPoint
-7296132036602234886,63,AcquiredPoint
-7296023671653789542,91,AcquiredPoint
-7295989388315190541,103,AcquiredPoint
-7293553406401944594,29,AcquiredPoint
-7292889756170300965,71,AcquiredPoint
-7292366879786476433,34,AcquiredPoint
-7292239267799694486,115,AcquiredPoint
-7290886976691822653,58,AcquiredPoint
-7289068803698432826,131,AcquiredPoint
-7287959801059005902,54,AcquiredPoint
-7286455697308871849,122,AcquiredPoint
-7286167499687857811,121,AcquiredPoint
-7285879134187186299,120,AcquiredPoint
-7285120565663310414,57,AcquiredPoint
-7284253345953171553,17,AcquiredPoint
-7284251731342196238,44,AcquiredPoint
-7283670892020047257,83,AcquiredPoint
-7282671160391760949,17,AcquiredPoint
-7282272044772628932,15,AcquiredPoint
-7282233645912259290,19,AcquiredPoint
-7281603752841008067,60,AcquiredPoint
-7280747246380019529,19,AcquiredPoint
-7280068957272606527,77,AcquiredPoint
-7279191325122461416,94,AcquiredPoint
-7278371922574727198,105,AcquiredPoint
-7277172593573806320,138,AcquiredPoint
-7275890027879507540,61,AcquiredPoint
-7275778736896954408,131,AcquiredPoint
-7275644004666087845,65,AcquiredPoint
-7275068972042887025,74,AcquiredPoint
-7274200526193722574,37,AcquiredPoint
-7273640825511894685,130,AcquiredPoint
-7273233923892043012,91,AcquiredPoint
-7273175509996217642,35,AcquiredPoint
-7273108415451924921,91,AcquiredPoint
-7272882422119768236,69,AcquiredPoint
-7272074132982679473,0,AcquiredPoint
-7271691270984991802,16,AcquiredPoint
-7270793472273125765,141,AcquiredPoint
-7270706189765190536,33,AcquiredPoint
-7270667839013475596,61,AcquiredPoint
-7270664135875630260,10,AcquiredPoint
-7269267750345342416,65,AcquiredPoint
-7268342016728709697,66,AcquiredPoint
-7267867996507508899,67,AcquiredPoint
-7265431057963387386,60,AcquiredPoint
-7264652404558258796,89,AcquiredPoint
-7263960134817067922,10,AcquiredPoint
-7263798328434040024,108,AcquiredPoint
-7262737223245871019,29,AcquiredPoint
-7262736223770090838,69,AcquiredPoint
-7260215865033921127,60,AcquiredPoint
-7260150521966245584,87,AcquiredPoint
-7260027651221442712,80,AcquiredPoint
-7259339685684707777,83,AcquiredPoint
-7257311067185911223,15,AcquiredPoint
-7255639513068680132,98,AcquiredPoint
-7255356521832486193,84,AcquiredPoint
-7254034182814587804,113,AcquiredPoint
-7253886888106012598,35,AcquiredPoint
-7253157834012085691,24,AcquiredPoint
-7252857053531966724,48,AcquiredPoint
-7251153733061399774,110,AcquiredPoint
-7249980935816159960,11,AcquiredPoint
-7248720672281403967,112,AcquiredPoint
-7248690077918323333,45,AcquiredPoint
-7245854285601962185,66,AcquiredPoint
-7245314801698891044,15,AcquiredPoint
-7245269254944938694,72,AcquiredPoint
-7244532977049703721,22,AcquiredPoint
-7244009538037076568,27,AcquiredPoint
-7243668176151675595,34,AcquiredPoint
-7242915391063872106,88,AcquiredPoint
-7242020601260311663,134,AcquiredPoint
-7240701167007998891,135,AcquiredPoint
-7239574232024641846,53,AcquiredPoint
-7238370792534202822,33,AcquiredPoint
-7238369094400898626,16,AcquiredPoint
-7238337475296804955,59,AcquiredPoint
-7236240440695522512,113,AcquiredPoint
-7235955425517810779,72,AcquiredPoint
-7235712385610150126,47,AcquiredPoint
-7235558514730278550,67,AcquiredPoint
-7235130741138967766,55,AcquiredPoint
-7234195217346341764,22,AcquiredPoint
-7233957475144252492,142,AcquiredPoint
-7233513317447438446,58,AcquiredPoint
-7233459128803485378,145,AcquiredPoint
-7233437307881260140,38,AcquiredPoint
-7233122926070645826,17,AcquiredPoint
-7231609462435901825,48,AcquiredPoint
-7231380283388939241,22,AcquiredPoint
-7230482137800590314,12,AcquiredPoint
-7230325099849472609,16,AcquiredPoint
-7229973721224066637,101,AcquiredPoint
-7229301714466926014,27,AcquiredPoint
-7228619486333427552,27,AcquiredPoint
-7228506856172267212,26,AcquiredPoint
-7227795317760773004,67,AcquiredPoint
-7227589969681809833,25,AcquiredPoint
-7227415828038958964,104,AcquiredPoint
-7227363855595199205,74,AcquiredPoint
-7226705302248151318,126,AcquiredPoint
-7224975423648530520,2,AcquiredPoint
-7224418626046814455,39,AcquiredPoint
-7224019669421237621,5,AcquiredPoint
-7223430260931662853,131,AcquiredPoint
-7223036506259915740,102,AcquiredPoint
-7222629061746901026,141,AcquiredPoint
-7221156863667598182,16,AcquiredPoint
-7220926620117440006,89,AcquiredPoint
-7220874482499028695,35,AcquiredPoint
-7218804819482268478,113,AcquiredPoint
-7217798624961164315,69,AcquiredPoint
-7217483324518757744,140,AcquiredPoint
-7216355001420347971,94,AcquiredPoint
-7216249143228093162,126,AcquiredPoint
-7216217653031144665,54,AcquiredPoint
-7215530299436418689,30,AcquiredPoint
-7214302959125264906,29,AcquiredPoint
-7214059202793314236,39,AcquiredPoint
-7213518780457853813,28,AcquiredPoint
-7212867403719740963,131,AcquiredPoint
-7212772862547863421,14,AcquiredPoint
-7212418187616304183,2,AcquiredPoint
-7211852479412328497,0,AcquiredPoint
-7211754968904774077,27,AcquiredPoint
-7209918886491123303,44,AcquiredPoint
-7209893558689410345,0,AcquiredPoint
-7209874605091833061,26,AcquiredPoint
-7209660364007953763,64,AcquiredPoint
-7209513558266597601,18,AcquiredPoint
-7209003062670553714,47,AcquiredPoint
-7208472338925477584,52,AcquiredPoint
-7208127111543528763,9,AcquiredPoint
-7207843176304997846,92,AcquiredPoint
-7207511984601318889,75,AcquiredPoint
-7206970483579240982,108,AcquiredPoint
-7206454193975347344,28,AcquiredPoint
-7205909347096315029,21,AcquiredPoint
-7204910784989054177,43,AcquiredPoint
-7204657566863048979,75,AcquiredPoint
-7204106869933851167,96,AcquiredPoint
-7204037013885778365,35,AcquiredPoint
-7203987244857854674,48,AcquiredPoint
-7203983413872233546,63,AcquiredPoint
-7202523204689375558,50,AcquiredPoint
-7202173265693607334,118,AcquiredPoint
-7200910845889364297,6,AcquiredPoint
-7200729237095959821,96,AcquiredPoint
-7200410547978413469,108,AcquiredPoint
-7200082310165172658,65,AcquiredPoint
-7198430602147380432,78,AcquiredPoint
-7198249514838655733,111,AcquiredPoint
-7197756733318520043,26,AcquiredPoint
-7197604736488367140,26,AcquiredPoint
-7197351417684608219,31,AcquiredPoint
-7196740314691235725,78,AcquiredPoint
-7195952208647549786,34,AcquiredPoint
-7195552411576387701,21,AcquiredPoint
-7194975122645155814,45,AcquiredPoint
-7194512551547612004,136,AcquiredPoint
-7193773365610645777,13,AcquiredPoint
-7193534356134902119,62,AcquiredPoint
-7193343678238870332,87,AcquiredPoint
-7192325792016947397,34,AcquiredPoint
-7190740390971374720,13,AcquiredPoint
-7190534028636267949,146,AcquiredPoint
-7189848380801182167,93,AcquiredPoint
-7189724169687389974,8,AcquiredPoint
-7189188128921386312,51,AcquiredPoint
-7187821303833609525,34,AcquiredPoint
-7187475142069030379,2,AcquiredPoint
-7187163010394905188,47,AcquiredPoint
-7186240774261213737,119,AcquiredPoint
-7184815358292067974,64,AcquiredPoint
-7184796895634880430,84,AcquiredPoint
-7184778928252833293,59,AcquiredPoint
-7184674764294199635,8,AcquiredPoint
-7184594448976275465,0,AcquiredPoint
-7184513976615800784,119,AcquiredPoint
-7184492217779019910,21,AcquiredPoint
-7183323674324186992,13,AcquiredPoint
-7182584699861567398,135,AcquiredPoint
-7182197816655152716,50,AcquiredPoint
-7181502571344407870,66,AcquiredPoint
-7179543367735528213,19,AcquiredPoint
-7179246583194070959,87,AcquiredPoint
-7179046045907376349,133,AcquiredPoint
-7177953404137521276,64,AcquiredPoint
-7177374043957076733,140,AcquiredPoint
-7176311797013076438,0,AcquiredPoint
-7175834305912970577,103,AcquiredPoint
-7175293584733588874,50,AcquiredPoint
-7175136872443701346,51,AcquiredPoint
-7174817075364284517,61,AcquiredPoint
-7174058561137439364,21,AcquiredPoint
-7173856024304125069,23,AcquiredPoint
-7173569631780204971,117,AcquiredPoint
-7171036908575915111,66,AcquiredPoint
-7168447921068182851,48,AcquiredPoint
-7167200276369192885,17,AcquiredPoint
-7166873159987151646,22,AcquiredPoint
-7166573799615744583,18,AcquiredPoint
-7166510919995525291,116,AcquiredPoint
-7164647149400471103,106,AcquiredPoint
-7164399838920241451,3,AcquiredPoint
-7163693153363609879,12,AcquiredPoint
-7163683869184185759,32,AcquiredPoint
-7163285253713943241,67,AcquiredPoint
-7162656087980289929,14,AcquiredPoint
-7162630235395705034,18,AcquiredPoint
-7161140195842786137,74,AcquiredPoint
-7160909613919338304,5,AcquiredPoint
-7159134430915931080,6,AcquiredPoint
-7158776908785579583,34,AcquiredPoint
-7158716314958498806,108,AcquiredPoint
-7158121447450759847,93,AcquiredPoint
-7157864459105222714,102,AcquiredPoint
-7157750498514124836,42,AcquiredPoint
-7155818846306189956,44,AcquiredPoint
-7155177000688267220,31,AcquiredPoint
-7155082771576085436,97,AcquiredPoint
-7154956676803034451,41,AcquiredPoint
-7154479531619122043,40,AcquiredPoint
-7154448753056565682,75,AcquiredPoint
-7154379187398717921,39,AcquiredPoint
-7154241313121650704,4,AcquiredPoint
-7153727694302055271,52,AcquiredPoint
-7153461727352091866,42,AcquiredPoint
-7152995938342791600,79,AcquiredPoint
-7152652465086180083,122,AcquiredPoint
-7151866734894330498,31,AcquiredPoint
-7149978560455348435,80,AcquiredPoint
-7149689727552411494,42,AcquiredPoint
-7149674657284645790,20,AcquiredPoint
-7149372507894826307,129,AcquiredPoint
-7148421942775818611,72,AcquiredPoint
-7147897849627761732,88,AcquiredPoint
-7147155488796885740,62,AcquiredPoint
-7147051347422340417,59,AcquiredPoint
-7146710128864299351,120,AcquiredPoint
-7145054086318493019,80,AcquiredPoint
-7144834864548433956,16,AcquiredPoint
-7143929936346191591,124,AcquiredPoint
-7143910693322075298,18,AcquiredPoint
-7143671232649086460,5,AcquiredPoint
-7143667514494357119,131,AcquiredPoint
-7143528885605064063,8,AcquiredPoint
-7143290190204282068,55,AcquiredPoint
-7143108234336801585,28,AcquiredPoint
-7142837437135261369,124,AcquiredPoint
-7142799907154643402,23,AcquiredPoint
-7140782628714191434,115,AcquiredPoint
-7139575270141631468,33,AcquiredPoint
-7139339944925028699,34,AcquiredPoint
-7137187942043603427,16,AcquiredPoint
-7136941702290963891,110,AcquiredPoint
-7136415956694580973,52,AcquiredPoint
-7135384713160380067,15,AcquiredPoint
-7134920139662013326,55,AcquiredPoint
-7134741105057842927,73,AcquiredPoint
-7134504434558214636,31,AcquiredPoint
-7133339710514394138,110,AcquiredPoint
-7133206190105894911,16,AcquiredPoint
-7132810406707035854,130,AcquiredPoint
-7132194347623765649,128,AcquiredPoint
-7131589189745629969,70,AcquiredPoint
-7130082221760709128,7,AcquiredPoint
-7129912394619189946,30,AcquiredPoint
-7129385269100519056,41,AcquiredPoint
-7128888689512405428,20,AcquiredPoint
-7128874437193916518,22,AcquiredPoint
-7128245415700519027,57,AcquiredPoint
-7127874469711345354,97,AcquiredPoint
-7125269480023752171,21,AcquiredPoint
-7124580323359045722,43,AcquiredPoint
-7124101321091786688,129,AcquiredPoint
-7123823925721927789,43,AcquiredPoint
-7123144130481153701,39,AcquiredPoint
-7122581443266662219,61,AcquiredPoint
-7121227092276462957,62,AcquiredPoint
-7120912894486021196,108,AcquiredPoint
-7120349765988271774,19,AcquiredPoint
-7119996766544391308,49,AcquiredPoint
-7119928374200780756,34,AcquiredPoint
-7119839221807710515,41,AcquiredPoint
-7119816055629332248,56,AcquiredPoint
-7119685949909480167,40,AcquiredPoint
-7119419783657491348,69,AcquiredPoint
-7119064749885520611,126,AcquiredPoint
-7118953109513247295,30,AcquiredPoint
-7118535674198751597,127,AcquiredPoint
-7118023242299123720,3,AcquiredPoint
-7117846754735701337,12,AcquiredPoint
-7116889088032033549,4,AcquiredPoint
-7116788296254240961,33,AcquiredPoint
-7116270450140817103,29,AcquiredPoint
-7116245664038121702,102,AcquiredPoint
-7115530827737687216,47,AcquiredPoint
-7114818947873339348,14,AcquiredPoint
-7114496007688182199,33,AcquiredPoint
-7113748274530623312,64,AcquiredPoint
-7112325808000990522,56,AcquiredPoint
-7111886059992997722,21,AcquiredPoint
-7111181045287523754,20,AcquiredPoint
-7111179276031055896,41,AcquiredPoint
